Match ID,Name,Champion,Champion Sex,Role,Type,Deaths,Kills,Assists,KDA,Keystone,Spell D,Spell F,Win,Match Type
6295372436,look down,Xayah,female,bot_lane,other,3,8,4,0.88,Lethal Tempo,Flash,Heal,Loss,ranked_solo_fives
6295372436,Vateragazzo,Annie,female,utility,other,1,4,8,2.25,Summon Aery,Flash,Ignite,Loss,ranked_solo_fives
6295372436,     xiaoniaoyou,Irelia,female,top_lane,other,3,5,12,3.0,Conqueror,Teleport,Flash,Win,ranked_solo_fives
6295372436,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,9,2,5,7.0,First Strike,Smite,Flash,Win,ranked_solo_fives
6295372436,KayaCin,Akshan,male,mid_lane,other,6,5,9,3.0,Press the Attack,Flash,Ignite,Win,ranked_solo_fives
6295372436,DBT Nadra,Aphelios,male,bot_lane,other,7,2,16,11.5,Fleet Footwork,Flash,Heal,Win,ranked_solo_fives
6295372436,Tempathy,Karma,female,utility,other,3,1,17,20.0,Arcane Comet,Ignite,Flash,Win,ranked_solo_fives
6292757796,The Cheeng,Camille,female,top_lane,other,2,11,7,0.82,Grasp of the Undying,Ignite,Teleport,Loss,ranked_solo_fives
6292757796,facing demons,Viego,male,jungle,other,10,7,3,1.86,Conqueror,Flash,Smite,Loss,ranked_solo_fives
6292757796,Tibbers ln Paris,Annie,female,mid_lane,other,7,6,8,2.5,Electrocute,Flash,Ignite,Loss,ranked_solo_fives
6292757796,dadonkabonk,Kai'Sa,female,bot_lane,other,3,10,8,1.1,Hail of Blades,Exhaust,Flash,Loss,ranked_solo_fives
6292757796,yummj,Nautilus,male,utility,other,1,9,10,1.22,Aftershock,Flash,Ignite,Loss,ranked_solo_fives
6292757796,Déus Vúlt,Jax,male,top_lane,other,14,2,8,11.0,Lethal Tempo,Ignite,Flash,Win,ranked_solo_fives
6292757796,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,8,8,9,2.12,First Strike,Smite,Flash,Win,ranked_solo_fives
6292757796,01 Vàmpire Yunus,Ahri,female,mid_lane,other,6,6,12,3.0,Electrocute,Teleport,Flash,Win,ranked_solo_fives
6292757796,Röyhkeä,Twitch,male,bot_lane,other,13,5,10,4.6,Lethal Tempo,Flash,Ghost,Win,ranked_solo_fives
6292757796,João ,Tahm Kench,male,utility,other,2,2,26,14.0,Guardian,Flash,Ignite,Win,ranked_solo_fives
6292729685,Déus Vúlt,Jax,male,top_lane,other,2,7,0,0.29,Lethal Tempo,Ignite,Flash,Loss,ranked_solo_fives
6292729685,ME LittleLaudi,Jarvan IV,male,jungle,other,6,3,4,3.33,Conqueror,Smite,Flash,Loss,ranked_solo_fives
6292729685,18152020082105,Akali,female,mid_lane,other,3,3,4,2.33,Conqueror,Flash,Teleport,Loss,ranked_solo_fives
6292729685,UCAM Lisbd,Ziggs,male,bot_lane,other,4,7,3,1.0,Arcane Comet,Teleport,Flash,Loss,ranked_solo_fives
6292729685,budall,Karma,female,utility,other,1,3,6,2.33,Arcane Comet,Flash,Ignite,Loss,ranked_solo_fives
6292729685,Miyàmoto Musashi,Olaf,male,top_lane,other,7,4,2,2.25,Conqueror,Flash,Ignite,Win,ranked_solo_fives
6292729685,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,5,0,6,11.0,First Strike,Smite,Flash,Win,ranked_solo_fives
6292729685,Kecsketej07,Aurelion Sol,male,mid_lane,other,5,4,5,2.5,Arcane Comet,Teleport,Flash,Win,ranked_solo_fives
6292729685,ΤΕΑRS,Draven,male,bot_lane,other,4,7,7,1.57,Lethal Tempo,Heal,Flash,Win,ranked_solo_fives
6292729685,not en0ugh,Pyke,male,utility,other,1,1,6,7.0,Hail of Blades,Flash,Ignite,Win,ranked_solo_fives
6291977656,Hypnøs,Sion,male,top_lane,other,2,8,11,1.62,Grasp of the Undying,Teleport,Flash,Loss,ranked_solo_fives
6291977656,Muh Dick,Vi,female,jungle,other,9,7,6,2.14,Conqueror,Smite,Flash,Loss,ranked_solo_fives
6291977656,Hijuko,Ekko,male,mid_lane,other,15,5,10,5.0,Electrocute,Flash,Ignite,Loss,ranked_solo_fives
6291977656,Unsainted 5,Ezreal,male,bot_lane,other,5,11,12,1.55,Press the Attack,Flash,Cleanse,Loss,ranked_solo_fives
6291977656,slm 5hdy,Annie,female,utility,other,2,10,15,1.7,Summon Aery,Flash,Ignite,Loss,ranked_solo_fives
6291977656,Urpog,Urgot,male,top_lane,other,5,7,5,1.43,Press the Attack,Ignite,Flash,Win,ranked_solo_fives
6291977656,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,9,5,12,4.2,First Strike,Smite,Flash,Win,ranked_solo_fives
6291977656,SoIal,Yone,male,mid_lane,other,10,7,3,1.86,Lethal Tempo,Ignite,Flash,Win,ranked_solo_fives
6291977656,56732,Draven,male,bot_lane,other,13,7,13,3.71,Lethal Tempo,Flash,Cleanse,Win,ranked_solo_fives
6291977656,ElTrabuc,Nautilus,male,utility,other,3,7,19,3.14,Aftershock,Ignite,Flash,Win,ranked_solo_fives
6291726803,Chouproutte,Jax,male,top_lane,other,2,2,2,2.0,Lethal Tempo,Teleport,Flash,Loss,ranked_solo_fives
6291726803,dumb no chat,Nidalee,female,jungle,other,3,7,2,0.71,Dark Harvest,Flash,Smite,Loss,ranked_solo_fives
6291726803,Tenglong,Syndra,female,mid_lane,other,3,4,1,1.0,First Strike,Teleport,Flash,Loss,ranked_solo_fives
6291726803,Taziel,Jhin,male,bot_lane,other,2,6,1,0.5,Fleet Footwork,Flash,Heal,Loss,ranked_solo_fives
6291726803,92214,Rakan,male,utility,other,0,6,3,0.5,Guardian,Flash,Ignite,Loss,ranked_solo_fives
6291726803,Rhadamanthe,Gragas,male,top_lane,other,1,3,4,1.67,Grasp of the Undying,Teleport,Flash,Win,ranked_solo_fives
6291726803,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,4,3,6,3.33,First Strike,Smite,Flash,Win,ranked_solo_fives
6291726803,Puszek,Irelia,female,mid_lane,other,7,1,2,9.0,Conqueror,Flash,Ignite,Win,ranked_solo_fives
6291726803,Comme en 2005,Ezreal,male,bot_lane,other,11,1,4,15.0,Conqueror,Flash,Exhaust,Win,ranked_solo_fives
6291726803,IIllIIIlllIllIII,Nami,female,utility,other,2,2,16,9.0,Summon Aery,Flash,Ignite,Win,ranked_solo_fives
6291670285,ErMarins,Shen,male,mid_lane,other,2,6,8,1.67,Grasp of the Undying,Ignite,Flash,Loss,ranked_solo_fives
6291670285,del rey fan,Kindred,male,jungle,other,7,9,3,1.11,Lethal Tempo,Flash,Smite,Loss,ranked_solo_fives
6291670285,Opossos,Kennen,male,top_lane,other,7,4,1,2.0,First Strike,Flash,Cleanse,Loss,ranked_solo_fives
6291670285,Chriskies,Caitlyn,female,bot_lane,other,3,4,3,1.5,Lethal Tempo,Flash,Cleanse,Loss,ranked_solo_fives
6291670285,Horti,Karma,female,utility,other,1,7,7,1.14,Arcane Comet,Flash,Ignite,Loss,ranked_solo_fives
6291670285,For fun jungling,Udyr,male,mid_lane,other,6,3,10,5.33,Conqueror,Ghost,Ignite,Win,ranked_solo_fives
6291670285,G2 ANDREWTAT3,Elise,female,jungle,user,5,6,5,1.67,Press the Attack,Smite,Flash,Win,ranked_solo_fives
6291670285,IncognitoZ,Zed,male,top_lane,other,13,3,9,7.33,First Strike,Ignite,Flash,Win,ranked_solo_fives
6291670285,ChiQQQ,Ezreal,male,bot_lane,other,6,4,6,3.0,Press the Attack,Flash,Teleport,Win,ranked_solo_fives
6291670285,Meckii,Ashe,female,utility,other,0,4,16,4.0,Hail of Blades,Heal,Flash,Win,ranked_solo_fives
6291631447,TheGarenGuy,Riven,female,top_lane,other,9,1,3,12.0,Conqueror,Flash,Ignite,Win,ranked_solo_fives
6291631447,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,3,5,8,2.2,First Strike,Smite,Flash,Win,ranked_solo_fives
6291631447,Jiizuké,Jayce,male,mid_lane,other,10,5,5,3.0,First Strike,Flash,Teleport,Win,ranked_solo_fives
6291631447,swg7,Ezreal,male,bot_lane,other,5,4,9,3.5,Press the Attack,Flash,Heal,Win,ranked_solo_fives
6291631447,budall,Ashe,female,utility,other,4,3,14,6.0,Hail of Blades,Flash,Cleanse,Win,ranked_solo_fives
6291631447,Rhadamanthe,Zeri,female,top_lane,other,0,7,1,0.14,Lethal Tempo,Ghost,Flash,Loss,ranked_solo_fives
6291631447,Tren Sticks,Sylas,male,jungle,other,4,7,4,1.14,Conqueror,Flash,Smite,Loss,ranked_solo_fives
6291631447,Pyjama Kangourou,Yasuo,male,mid_lane,other,9,3,3,4.0,Lethal Tempo,Ignite,Flash,Loss,ranked_solo_fives
6291631447,ExiIed,Xayah,female,bot_lane,other,1,6,6,1.17,Lethal Tempo,Flash,Cleanse,Loss,ranked_solo_fives
6291631447,TAC Archacutor,Annie,female,utility,other,3,8,7,1.25,Summon Aery,Flash,Ignite,Loss,ranked_solo_fives
6291595169,Κummer,Riven,female,top_lane,other,15,7,3,2.57,Conqueror,Ignite,Flash,Loss,ranked_solo_fives
6291595169,canyon5,Nidalee,female,jungle,other,6,6,14,3.33,Dark Harvest,Flash,Smite,Loss,ranked_solo_fives
6291595169,Maaaark,Akshan,male,mid_lane,other,7,7,5,1.71,Press the Attack,Flash,Ignite,Loss,ranked_solo_fives
6291595169,KarryGod,Ziggs,male,bot_lane,other,2,13,10,0.92,Arcane Comet,Flash,Teleport,Loss,ranked_solo_fives
6291595169,Carve301,Nami,female,utility,other,0,9,20,2.22,Summon Aery,Heal,Flash,Loss,ranked_solo_fives
6291595169,JOC3R,Sett,male,top_lane,other,5,8,9,1.75,Conqueror,Teleport,Flash,Win,ranked_solo_fives
6291595169,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,3,7,11,2.0,First Strike,Smite,Flash,Win,ranked_solo_fives
6291595169,Melbiörn,Xerath,male,mid_lane,other,5,5,13,3.6,Arcane Comet,Flash,Ghost,Win,ranked_solo_fives
6291595169,pewpawpewpew,Zeri,female,bot_lane,other,28,6,4,5.33,Lethal Tempo,Ghost,Flash,Win,ranked_solo_fives
6291595169,VININE Philly,Thresh,male,utility,other,1,4,26,6.75,Guardian,Flash,Ignite,Win,ranked_solo_fives
6291552883,Astaaaa,Ornn,male,top_lane,other,1,8,12,1.62,Grasp of the Undying,Flash,Teleport,Win,ranked_solo_fives
6291552883,Glitch,Olaf,male,jungle,other,7,10,3,1.0,Lethal Tempo,Smite,Ghost,Win,ranked_solo_fives
6291552883,busmis,Aurelion Sol,male,mid_lane,other,15,6,9,4.0,First Strike,Teleport,Flash,Win,ranked_solo_fives
6291552883,Evie Frye,Aphelios,male,bot_lane,other,8,3,10,6.0,Lethal Tempo,Flash,Cleanse,Win,ranked_solo_fives
6291552883,VININE Philly,Thresh,male,utility,other,0,4,22,5.5,Guardian,Flash,Ignite,Win,ranked_solo_fives
6291552883,Cineos,Jax,male,top_lane,other,6,4,5,2.75,Lethal Tempo,Flash,Teleport,Loss,ranked_solo_fives
6291552883,Magnus Berserker,Veigar,male,bot_lane,other,2,10,11,1.3,Electrocute,Flash,Teleport,Loss,ranked_solo_fives
6291552883,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,3,7,12,2.14,First Strike,Smite,Flash,Loss,ranked_solo_fives
6291552883,DetBirken,Tristana,female,mid_lane,other,18,5,5,4.6,Press the Attack,Flash,Ignite,Loss,ranked_solo_fives
6291552883,Broeki,Nautilus,male,utility,other,2,5,14,3.2,Glacial Augment,Flash,Exhaust,Loss,ranked_solo_fives
6291511393,NB Foxito Pipo,Nasus,male,top_lane,other,1,4,1,0.5,Fleet Footwork,Flash,Teleport,Loss,ranked_solo_fives
6291511393,G2 ANDREWTAT3,Elise,female,jungle,user,3,7,2,0.71,Dark Harvest,Smite,Flash,Loss,ranked_solo_fives
6291511393,Vito licking,Rumble,male,mid_lane,other,4,3,2,2.0,Phase Rush,Flash,Ignite,Loss,ranked_solo_fives
6291511393,the høød,Draven,male,bot_lane,other,5,5,2,1.4,Lethal Tempo,Exhaust,Flash,Loss,ranked_solo_fives
6291511393,budall,Blitzcrank,male,utility,other,0,4,6,1.5,Glacial Augment,Flash,Ignite,Loss,ranked_solo_fives
6291511393,TW xPsychoVayne ,Vayne,female,top_lane,other,3,1,5,8.0,Lethal Tempo,Ghost,Cleanse,Win,ranked_solo_fives
6291511393,look around ted ,Jarvan IV,male,jungle,other,12,1,8,20.0,Conqueror,Flash,Smite,Win,ranked_solo_fives
6291511393,d e a m m,Orianna,female,mid_lane,other,4,3,7,3.67,Phase Rush,Flash,Teleport,Win,ranked_solo_fives
6291511393,DNG Saito,Ezreal,male,bot_lane,other,4,3,7,3.67,Press the Attack,Flash,Cleanse,Win,ranked_solo_fives
6291511393,Rotin,Annie,female,utility,other,0,5,13,2.6,Summon Aery,Ignite,Flash,Win,ranked_solo_fives
6290344380,FARHED TO CHALL,Darius,male,top_lane,other,4,6,0,0.67,Conqueror,Ghost,Flash,Win,ranked_solo_fives
6290344380,VbEBAL PIVKA,Jarvan IV,male,jungle,other,9,3,19,9.33,Conqueror,Flash,Smite,Win,ranked_solo_fives
6290344380,Kolashiu,Zoe,female,mid_lane,other,13,5,9,4.4,Electrocute,Flash,Ignite,Win,ranked_solo_fives
6290344380,Leuz01,Kai'Sa,female,bot_lane,other,7,2,7,7.0,Lethal Tempo,Flash,Cleanse,Win,ranked_solo_fives
6290344380,Gong San Xiao La,Nautilus,male,utility,other,1,3,9,3.33,Glacial Augment,Flash,Ignite,Win,ranked_solo_fives
6290344380,PÎGERSÎN,Volibear,male,top_lane,other,4,9,8,1.33,Press the Attack,Flash,Ignite,Loss,ranked_solo_fives
6290344380,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,5,6,4,1.5,First Strike,Smite,Flash,Loss,ranked_solo_fives
6290344380,SNøWMAKéR,Orianna,female,mid_lane,other,4,8,5,1.12,Summon Aery,Flash,Teleport,Loss,ranked_solo_fives
6290344380,Tom Kazansky,Caitlyn,female,bot_lane,other,5,6,3,1.33,Fleet Footwork,Flash,Exhaust,Loss,ranked_solo_fives
6290344380,BlindKids,Bard,male,utility,other,1,5,9,2.0,Fleet Footwork,Flash,Ignite,Loss,ranked_solo_fives
6290309350,Nakla,Yone,male,top_lane,other,17,1,1,18.0,Lethal Tempo,Teleport,Flash,Win,ranked_solo_fives
6290309350,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,3,3,2,1.67,First Strike,Smite,Flash,Win,ranked_solo_fives
6290309350,wadadadaa,Jayce,male,mid_lane,other,2,10,8,1.0,First Strike,Teleport,Flash,Win,ranked_solo_fives
6290309350,michal aniol,Aphelios,male,bot_lane,other,3,0,7,10.0,Fleet Footwork,Flash,Heal,Win,ranked_solo_fives
6290309350,ZOZOZOZOZOZO,Rakan,male,utility,other,2,3,14,5.33,Guardian,Flash,Ignite,Win,ranked_solo_fives
6290309350,Leuz01,Draven,male,bot_lane,other,4,4,3,1.75,Lethal Tempo,Flash,Cleanse,Loss,ranked_solo_fives
6290309350,SLQ Bitse,Sejuani,female,jungle,other,2,4,10,3.0,Aftershock,Smite,Flash,Loss,ranked_solo_fives
6290309350,Artoria Nouzen,Gangplank,male,mid_lane,other,8,8,1,1.12,First Strike,Ignite,Flash,Loss,ranked_solo_fives
6290309350,Dravenitoo ,Garen,male,top_lane,other,0,5,2,0.4,Phase Rush,Exhaust,Flash,Loss,ranked_solo_fives
6290309350,ShadowZerô,Poppy,female,utility,other,3,7,5,1.14,Aftershock,Ignite,Flash,Loss,ranked_solo_fives
6290132989,pupu lol,Gwen,female,top_lane,other,3,8,3,0.75,Conqueror,Ghost,Teleport,Win,ranked_solo_fives
6290132989,Taipeichingchang,Lee Sin,male,jungle,other,3,4,8,2.75,Conqueror,Flash,Smite,Win,ranked_solo_fives
6290132989,rocknot,Irelia,female,mid_lane,other,4,5,2,1.2,Conqueror,Flash,Ignite,Win,ranked_solo_fives
6290132989,Joep,Kai'Sa,female,bot_lane,other,9,2,3,6.0,Lethal Tempo,Exhaust,Flash,Win,ranked_solo_fives
6290132989,WaffeIetten,Rakan,male,utility,other,4,1,8,12.0,Guardian,Flash,Ignite,Win,ranked_solo_fives
6290132989,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,5,1,6,11.0,First Strike,Smite,Flash,Loss,ranked_solo_fives
6290132989,xShádezz,Karma,female,top_lane,other,5,5,3,1.6,Summon Aery,Flash,Ignite,Loss,ranked_solo_fives
6290132989,G2 Knight,Tristana,female,mid_lane,other,5,6,2,1.17,Press the Attack,Ignite,Flash,Loss,ranked_solo_fives
6290132989,ˆGweenoczyˆ,Xayah,female,bot_lane,other,1,7,3,0.57,Lethal Tempo,Flash,Exhaust,Loss,ranked_solo_fives
6290132989,Negan,Sylas,male,utility,other,4,4,3,1.75,Electrocute,Flash,Ignite,Loss,ranked_solo_fives
6289515189,Dethron,Fiora,female,top_lane,other,1,9,4,0.56,Grasp of the Undying,Flash,Teleport,Loss,ranked_solo_fives
6289515189,ΕΧΕCUTIONER,Lee Sin,male,jungle,other,1,9,7,0.89,Conqueror,Flash,Smite,Loss,ranked_solo_fives
6289515189,Stanik v2,Zoe,female,mid_lane,other,4,1,4,8.0,Electrocute,Flash,Ignite,Loss,ranked_solo_fives
6289515189,Sghennγ,Draven,male,bot_lane,other,11,4,3,3.5,Lethal Tempo,Flash,Cleanse,Loss,ranked_solo_fives
6289515189,I S0ny I,Thresh,male,utility,other,1,3,17,6.0,Glacial Augment,Flash,Ignite,Loss,ranked_solo_fives
6289515189,slodka pszczulka,Jax,male,top_lane,other,6,3,6,4.0,Lethal Tempo,Ignite,Teleport,Win,ranked_solo_fives
6289515189,G2 ANDREWTAT3,Elise,female,jungle,user,8,2,6,7.0,Press the Attack,Smite,Flash,Win,ranked_solo_fives
6289515189,Abatyše04,Vladimir,male,mid_lane,other,9,1,2,11.0,Phase Rush,Flash,Ghost,Win,ranked_solo_fives
6289515189,Feitαnn,Samira,female,bot_lane,other,2,7,6,1.14,Conqueror,Flash,Exhaust,Win,ranked_solo_fives
6289515189,BarjoLeDéglingo,Rakan,male,utility,other,1,5,11,2.4,Guardian,Ignite,Flash,Win,ranked_solo_fives
6289448722,YoriToNyaa,Malphite,male,top_lane,other,2,5,3,1.0,Arcane Comet,Flash,Teleport,Loss,ranked_solo_fives
6289448722,kyhd,Vi,female,jungle,other,1,4,4,1.25,Press the Attack,Smite,Flash,Loss,ranked_solo_fives
6289448722,RICKY GITANO,Annie,female,mid_lane,other,7,5,1,1.6,Arcane Comet,Flash,Ignite,Loss,ranked_solo_fives
6289448722,Hero of Ferelden,Ashe,female,bot_lane,other,4,4,4,2.0,Lethal Tempo,Ghost,Flash,Loss,ranked_solo_fives
6289448722,Dąddy,Karma,female,utility,other,2,3,9,3.67,Arcane Comet,Flash,Ignite,Loss,ranked_solo_fives
6289448722,Temp12343,Yone,male,mid_lane,other,9,4,5,3.5,Lethal Tempo,Ignite,Flash,Win,ranked_solo_fives
6289448722,Pegasø Activoo,Sylas,male,top_lane,other,3,3,3,2.0,Conqueror,Flash,Teleport,Win,ranked_solo_fives
6289448722,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,7,2,6,6.5,First Strike,Smite,Flash,Win,ranked_solo_fives
6289448722,Void Puppy,Kog'Maw,male,bot_lane,other,2,4,3,1.25,Lethal Tempo,Ghost,Flash,Win,ranked_solo_fives
6289448722,Hi im Steve 69 ,Rakan,male,utility,other,0,3,9,3.0,Guardian,Flash,Ignite,Win,ranked_solo_fives
6289397011,Sayrkk,Gragas,male,top_lane,other,1,5,1,0.4,Phase Rush,Flash,Teleport,Loss,ranked_solo_fives
6289397011,Blinkyy,Nunu & Willump,male,jungle,other,2,8,2,0.5,Dark Harvest,Smite,Flash,Loss,ranked_solo_fives
6289397011,yzλ,Zed,male,mid_lane,other,3,7,2,0.71,Conqueror,Flash,Ignite,Loss,ranked_solo_fives
6289397011,me poo you eat,Samira,female,bot_lane,other,3,6,1,0.67,Conqueror,Cleanse,Flash,Loss,ranked_solo_fives
6289397011,Péxi,Nautilus,male,utility,other,0,7,4,0.57,Glacial Augment,Ignite,Flash,Loss,ranked_solo_fives
6289397011,Rodz from Brazil,Yasuo,male,top_lane,other,3,3,4,2.33,Lethal Tempo,Ignite,Flash,Win,ranked_solo_fives
6289397011,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,4,2,5,4.5,First Strike,Smite,Flash,Win,ranked_solo_fives
6289397011,Temp12343,Tristana,female,mid_lane,other,11,2,5,8.0,Hail of Blades,Ignite,Flash,Win,ranked_solo_fives
6289397011,d º o º b ,Ezreal,male,bot_lane,other,9,2,6,7.5,Press the Attack,Flash,Exhaust,Win,ranked_solo_fives
6289397011,Pamuncerna,Ashe,female,utility,other,6,1,18,24.0,Hail of Blades,Flash,Heal,Win,ranked_solo_fives
6289345367,PDF FILE OTP,Jax,male,top_lane,other,5,4,2,1.75,Lethal Tempo,Flash,Ignite,Loss,ranked_solo_fives
6289345367,CROWNING,Diana,female,jungle,other,5,3,3,2.67,Conqueror,Flash,Smite,Loss,ranked_solo_fives
6289345367,Romlayer,Zed,male,mid_lane,other,3,4,2,1.25,Electrocute,Flash,Ignite,Loss,ranked_solo_fives
6289345367,SWITCHBŁADES,Draven,male,bot_lane,other,4,9,3,0.78,Lethal Tempo,Flash,Cleanse,Loss,ranked_solo_fives
6289345367,bami4,Nautilus,male,utility,other,1,12,6,0.58,Aftershock,Flash,Ignite,Loss,ranked_solo_fives
6289345367,Top Kled,Kled,male,top_lane,other,2,4,6,2.0,Conqueror,Ignite,Teleport,Win,ranked_solo_fives
6289345367,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,11,3,5,5.33,First Strike,Smite,Flash,Win,ranked_solo_fives
6289345367,Temp12343,Tristana,female,mid_lane,other,4,7,5,1.29,Press the Attack,Ignite,Flash,Win,ranked_solo_fives
6289345367,Simbees,Jinx,female,bot_lane,other,8,3,12,6.67,Lethal Tempo,Flash,Exhaust,Win,ranked_solo_fives
6289345367,yummj,Sett,male,utility,other,7,1,12,19.0,Phase Rush,Flash,Ignite,Win,ranked_solo_fives
6288711682,Badwil,Malphite,male,top_lane,other,4,3,4,2.67,Arcane Comet,Flash,Teleport,Win,ranked_solo_fives
6288711682,G2 ANDREWTAT3,Elise,female,jungle,user,6,3,5,3.67,Press the Attack,Smite,Flash,Win,ranked_solo_fives
6288711682,Temp12343,Tristana,female,mid_lane,other,14,5,4,3.6,Press the Attack,Ignite,Flash,Win,ranked_solo_fives
6288711682,o7 o7,Nilah,female,bot_lane,other,4,5,4,1.6,Conqueror,Flash,Cleanse,Win,ranked_solo_fives
6288711682,CiniMimi,Sona,female,utility,other,2,4,15,4.25,Summon Aery,Flash,Heal,Win,ranked_solo_fives
6288711682,Killerheadshot,Swain,male,top_lane,other,6,5,5,2.2,Conqueror,Flash,Ghost,Loss,ranked_solo_fives
6288711682,AQT Benjijou,Viego,male,jungle,other,2,8,1,0.38,Conqueror,Flash,Smite,Loss,ranked_solo_fives
6288711682,sotsusupe322,Twitch,male,mid_lane,other,5,7,4,1.29,Hail of Blades,Flash,Exhaust,Loss,ranked_solo_fives
6288711682,xEiczi,Caitlyn,female,bot_lane,other,4,6,6,1.67,Fleet Footwork,Flash,Ghost,Loss,ranked_solo_fives
6288711682,zuiop21,Lux,female,utility,other,3,4,8,2.75,Arcane Comet,Ignite,Flash,Loss,ranked_solo_fives
6288686246,Temp12343,Tristana,female,mid_lane,other,5,6,9,2.33,Press the Attack,Ignite,Flash,Win,ranked_solo_fives
6288686246,G2 ANDREWTAT3,Elise,female,jungle,user,10,2,5,7.5,Press the Attack,Smite,Flash,Win,ranked_solo_fives
6288686246,Biedesue,Nasus,male,top_lane,other,4,4,6,2.5,Lethal Tempo,Teleport,Ghost,Win,ranked_solo_fives
6288686246,shortdash 187,Caitlyn,female,bot_lane,other,9,3,4,4.33,Lethal Tempo,Cleanse,Flash,Win,ranked_solo_fives
6288686246,Belebdidet,Lux,female,utility,other,2,4,12,3.5,Arcane Comet,Flash,Heal,Win,ranked_solo_fives
6288686246,Eronarde,Camille,female,top_lane,other,3,4,8,2.75,Grasp of the Undying,Ignite,Teleport,Loss,ranked_solo_fives
6288686246,Bersêrk,Wukong,male,jungle,other,3,8,9,1.5,Conqueror,Flash,Smite,Loss,ranked_solo_fives
6288686246,mhstkib,Annie,female,mid_lane,other,7,5,6,2.6,Electrocute,Flash,Ignite,Loss,ranked_solo_fives
6288686246,berk000,Zeri,female,bot_lane,other,5,6,6,1.83,Lethal Tempo,Flash,Cleanse,Loss,ranked_solo_fives
6288686246,ΒΙitzcrank,Soraka,female,utility,other,1,7,7,1.14,Summon Aery,Heal,Flash,Loss,ranked_solo_fives
6288675881,Eronarde,Olaf,male,top_lane,other,4,3,5,3.0,Conqueror,Flash,Ghost,Win,ranked_solo_fives
6288675881,G2 ANDREWTAT3,Fiddlesticks,male,jungle,user,7,3,6,4.33,First Strike,Smite,Flash,Win,ranked_solo_fives
6288675881,Temp12343,Tristana,female,mid_lane,other,10,4,4,3.5,Press the Attack,Ignite,Flash,Win,ranked_solo_fives
6288675881,TTV vrowx,Samira,female,bot_lane,other,6,4,4,2.5,Conqueror,Exhaust,Flash,Win,ranked_solo_fives
6288675881,Dreary dreams,Leona,female,utility,other,0,5,12,2.4,Glacial Augment,Flash,Ignite,Win,ranked_solo_fives
6288675881,Modri32 ,Fiora,female,top_lane,other,4,7,2,0.86,Grasp of the Undying,Ghost,Teleport,Loss,ranked_solo_fives
6288675881,Morrocan Top G,Lee Sin,male,jungle,other,6,8,3,1.12,Conqueror,Flash,Smite,Loss,ranked_solo_fives
6288675881,saggybh,Cassiopeia,female,mid_lane,other,3,3,4,2.33,Conqueror,Flash,Exhaust,Loss,ranked_solo_fives
6288675881,Spoklate,Zeri,female,bot_lane,other,4,2,6,5.0,Lethal Tempo,Cleanse,Flash,Loss,ranked_solo_fives
6288675881,MichaelLoeth,Nautilus,male,utility,other,1,7,10,1.57,Aftershock,Ignite,Flash,Loss,ranked_solo_fives
6288658138,SD Rønin,Camille,female,top_lane,other,2,7,3,0.71,Grasp of the Undying,Teleport,Ignite,Loss,ranked_solo_fives
6288658138,DEMOΝ JESTER,Shaco,male,jungle,other,7,6,2,1.5,Hail of Blades,Ignite,Smite,Loss,ranked_solo_fives
6288658138,Singed Unhinged,Singed,male,mid_lane,other,4,3,4,2.67,Predator,Flash,Ghost,Loss,ranked_solo_fives
6288658138,lucasGG1703,Xayah,female,bot_lane,other,2,4,5,1.75,Lethal Tempo,Flash,Heal,Loss,ranked_solo_fives
6288658138,nigelzocker,Ashe,female,utility,other,1,4,5,1.5,Hail of Blades,Flash,Exhaust,Loss,ranked_solo_fives
6288658138,Rokumonsen,Fiora,female,top_lane,other,2,5,4,1.2,Grasp of the Undying,Flash,Ignite,Win,ranked_solo_fives
6288658138,G2 ANDREWTAT3,Elise,female,jungle,user,10,4,1,2.75,Press the Attack,Smite,Flash,Win,ranked_solo_fives
6288658138,Temp12343,Tristana,female,mid_lane,other,7,1,1,8.0,Press the Attack,Ignite,Flash,Win,ranked_solo_fives
6288658138,Paquu,Jhin,male,bot_lane,other,2,2,5,3.5,Fleet Footwork,Flash,Cleanse,Win,ranked_solo_fives
6288658138,XDDXDXXDXD,Xerath,male,utility,other,3,4,9,3.0,Arcane Comet,Flash,Heal,Win,ranked_solo_fives
6287437713,UCAM STAR,Olaf,male,top_lane,other,2,8,2,0.5,Conqueror,Flash,Ghost,Loss,ranked_solo_fives
6287437713,2 and half sheen,Vi,female,jungle,other,4,8,5,1.12,Conqueror,Smite,Flash,Loss,ranked_solo_fives
